Facility ID,Facility Name,State,FISCAL YEAR,DOMAIN 1 SCORE,DOMAIN 1 FOOTNOTE,DOMAIN 1 START DATE,DOMAIN 1 END DATE,PSI 90 W Z Score,PSI 90 FOOTNOTE,DOMAIN 2 SCORE,DOMAIN 2 FOOTNOTE,CLABSI W Z SCORE,CLABSI FOOTNOTE,CAUTI W Z SCORE,CAUTI FOOTNOTE,SSI W Z SCORE,SSI FOOTNOTE,MRSA W Z SCORE,MRSA FOOTNOTE,CDI W Z SCORE,CDI FOOTNOTE,DOMAIN 2 START DATE,DOMAIN 2 END DATE,TOTAL HAC SCORE,TOTAL HAC FOOTNOTE,PAYMENT REDUCTION,PAYMENT REDUCTION FOOTNOTE
010108,PRATTVILLE BAPTIST HOSPITAL,AL,2019,-0.3223,,10/01/2015,06/30/2017,-0.3223,,0.6656,,2.2018,,-0.9271,,0.8007,,Not Available,5,0.5868,,01/01/2016,12/31/2017,0.5174,,Yes,
170166,MORTON COUNTY HOSPITAL,KS,2019,0.0154,,10/01/2015,06/30/2017,0.0154,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0154,,No,
670049,NORTH CENTRAL SURGICAL CENTER LLP,TX,2019,-1.3018,,10/01/2015,06/30/2017,-1.3018,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-1.3018,,No,
280131,MIDWEST SURGICAL HOSPITAL LLC,NE,2019,-1.2356,,10/01/2015,06/30/2017,-1.2356,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-1.2356,,No,
440010,WAYNE MEDICAL CENTER,TN,2019,-0.0088,,10/01/2015,06/30/2017,-0.0088,,-1.0378,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.0378,,01/01/2016,12/31/2017,-0.8835,,No,
220088,NEW ENGLAND BAPTIST HOSPITAL,MA,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.8697,,No,
330408,TRI-TOWN REGIONAL HEALTHCARE,NY,2019,Not Available,5,10/01/2015,06/30/2017,Not Available,5,2.1342,18,2.2018,18,2.1658,18,2.1365,18,2.196,18,1.9711,18,01/01/2016,12/31/2017,2.1342,18,Yes,
450871,ARISE AUSTIN MEDICAL CENTER,TX,2019,-1.0123,,10/01/2015,06/30/2017,-1.0123,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-1.0123,,No,
220016,BAYSTATE FRANKLIN MEDICAL CENTER,MA,2019,-1.2849,,10/01/2015,06/30/2017,-1.2849,,0.8621,,Not Available,5,2.1658,,1.4612,,Not Available,5,-1.0406,,01/01/2016,12/31/2017,0.5401,,Yes,
250067,CLAY COUNTY MEDICAL CENTER,MS,2019,0.8501,,10/01/2015,06/30/2017,0.8501,,1.0992,,Not Available,5,Not Available,5,2.1365,,Not Available,5,0.0619,,01/01/2016,12/31/2017,1.0618,,Yes,
390157,OHIO VALLEY GENERAL HOSPITAL,PA,2019,1.7128,,10/01/2015,06/30/2017,1.7128,,-0.5956,,-1.4878,,-1.5202,,-0.2929,,Not Available,5,0.9184,,01/01/2016,12/31/2017,-0.2494,,No,
450827,KELL WEST REGIONAL HOSPITAL,TX,2019,-1.2025,,10/01/2015,06/30/2017,-1.2025,,0.2764,,Not Available,5,-0.559,,Not Available,5,Not Available,5,1.1118,,01/01/2016,12/31/2017,0.0545,,No,
520195,COLUMBIA CENTER,WI,2019,Not Available,1,10/01/2015,06/30/2017,Not Available,1,2.1342,18,2.2018,18,2.1658,18,2.1365,18,2.196,18,1.9711,18,01/01/2016,12/31/2017,2.1342,18,Yes,
450306,STAMFORD MEMORIAL HOSPITAL,TX,2019,0.0559,,10/01/2015,06/30/2017,0.0559,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0559,,No,
210033,CARROLL HOSPITAL CENTER,MD,2019,-0.5271,,10/01/2015,06/30/2017,-0.5271,,-0.4262,,-0.7362,,0.1039,,-0.1663,,-0.5544,,-0.7781,,01/01/2016,12/31/2017,-0.4414,,Not Available,a
220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,MA,2019,-1.1897,,10/01/2015,06/30/2017,-1.1897,,0.2442,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,0.2442,,01/01/2016,12/31/2017,0.0291,,No,
230118,MCLAREN THUMB REGION,MI,2019,-0.7285,,10/01/2015,06/30/2017,-0.7285,,-1.2312,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.2312,,01/01/2016,12/31/2017,-1.1558,,No,
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,IL,2019,-0.672,,10/01/2015,06/30/2017,-0.672,,-0.9703,,Not Available,5,-1.5202,,-1.4966,,Not Available,5,0.1061,,01/01/2016,12/31/2017,-0.9255,,No,
050296,HAZEL HAWKINS MEMORIAL HOSPITAL,CA,2019,-0.3904,,10/01/2015,06/30/2017,-0.3904,,0.5502,,Not Available,5,2.1658,,Not Available,5,Not Available,5,-1.0654,,01/01/2016,12/31/2017,0.4091,,Yes,
440192,SAINT THOMAS HIGHLANDS HOSPITAL,TN,2019,-0.3145,,10/01/2015,06/30/2017,-0.3145,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.3145,,No,
460026,SEVIER VALLEY HOSPITAL,UT,2019,-0.2223,,10/01/2015,06/30/2017,-0.2223,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.6694,,No,
450597,CUERO REGIONAL HOSPITAL,TX,2019,-0.1273,,10/01/2015,06/30/2017,-0.1273,,0.8162,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,0.8162,,01/01/2016,12/31/2017,0.6746,,Yes,
210051,DOCTORS'  COMMUNITY HOSPITAL,MD,2019,-0.7274,,10/01/2015,06/30/2017,-0.7274,,-1.2692,,-1.3659,,-1.3126,,-1.4966,,-0.8872,,-1.2837,,01/01/2016,12/31/2017,-1.1879,,Not Available,a
380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",OR,2019,-0.9216,,10/01/2015,06/30/2017,-0.9216,,-0.5733,,Not Available,5,-1.5202,,0.4209,,Not Available,5,-0.6206,,01/01/2016,12/31/2017,-0.6256,,No,
100322,REGIONAL GENERAL HOSPITAL WILLISTON,FL,2019,0.0629,,10/01/2015,06/30/2017,0.0629,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0629,,No,
100054,TWIN CITIES HOSPITAL,FL,2019,-0.6623,,10/01/2015,06/30/2017,-0.6623,,0.3715,,2.1538,,-0.7143,,-0.1865,,Not Available,5,0.2332,,01/01/2016,12/31/2017,0.2165,,No,
050301,ADVENTIST HEALTH UKIAH VALLEY,CA,2019,-0.8305,,10/01/2015,06/30/2017,-0.8305,,-0.5744,,-0.1748,,-0.6951,,-0.0195,,Not Available,5,-1.4081,,01/01/2016,12/31/2017,-0.6128,,No,
390058,CARLISLE REGIONAL MEDICAL CENTER,PA,2019,-0.9941,,10/01/2015,06/30/2017,-0.9941,,-0.234,,-0.1693,,-1.5202,,0.219,,Not Available,5,0.5343,,01/01/2016,12/31/2017,-0.3481,,No,
140068,ROSELAND COMMUNITY HOSPITAL,IL,2019,-0.3759,,10/01/2015,06/30/2017,-0.3759,,-0.7729,,Not Available,5,-1.5202,,Not Available,5,-1.4406,,0.6421,,01/01/2016,12/31/2017,-0.7134,,No,
010125,LAKELAND COMMUNITY HOSPITAL,AL,2019,-0.121,,10/01/2015,06/30/2017,-0.121,,-1.7009,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.7009,,01/01/2016,12/31/2017,-1.4639,,No,
490140,"STAFFORD HOSPITAL, LLC",VA,2019,0.2484,,10/01/2015,06/30/2017,0.2484,,-0.4021,,-0.125,,-0.4736,,-0.425,,Not Available,5,-0.5847,,01/01/2016,12/31/2017,-0.3045,,No,
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,TN,2019,-0.2276,,10/01/2015,06/30/2017,-0.2276,,-0.726,,Not Available,5,1.2063,,-1.4966,,-1.4406,,-1.1732,,01/01/2016,12/31/2017,-0.6513,,No,
310031,DEBORAH HEART AND LUNG CENTER,NJ,2019,0.1699,,10/01/2015,06/30/2017,0.1699,,0.3778,,-0.2321,,-0.8835,,Not Available,5,0.733,,1.8937,,01/01/2016,12/31/2017,0.3466,,Yes,
140177,JACKSON PARK HOSPITAL,IL,2019,0.3554,,10/01/2015,06/30/2017,0.3554,,-1.4276,,-0.8249,,-1.5202,,Not Available,5,-1.4406,,-1.9247,,01/01/2016,12/31/2017,-1.1602,,No,
260064,SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN,MO,2019,-0.554,,10/01/2015,06/30/2017,-0.554,,-1.0824,,Not Available,5,-1.5202,,0.0043,,Not Available,5,-1.7313,,01/01/2016,12/31/2017,-1.0031,,No,
430083,PHS INDIAN HOSPITAL AT EAGLE BUTTE,SD,2019,0.0615,,10/01/2015,06/30/2017,0.0615,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0615,,No,
190270,SOUTHERN SURGICAL HOSPITAL,LA,2019,0.3063,,10/01/2015,06/30/2017,0.3063,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.3063,,No,
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,IA,2019,0.2873,,10/01/2015,06/30/2017,0.2873,,0.9703,,Not Available,5,Not Available,5,-0.0305,,Not Available,5,1.9711,,01/01/2016,12/31/2017,0.8678,,Yes,
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,VA,2019,-0.2741,,10/01/2015,06/30/2017,-0.2741,,1.1505,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,1.1505,,01/01/2016,12/31/2017,0.9368,,Yes,
410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,RI,2019,-0.6952,,10/01/2015,06/30/2017,-0.6952,,0.201,,0.4733,,Not Available,5,0.5878,,1.0239,,-1.281,,01/01/2016,12/31/2017,0.0666,,No,
450330,OAKBEND MEDICAL CENTER,TX,2019,0.5027,,10/01/2015,06/30/2017,0.5027,,-0.1663,,-0.4814,,-1.0824,,Not Available,5,2.196,,-1.2975,,01/01/2016,12/31/2017,-0.066,,No,
170194,DOCTORS HOSPITAL LLC,KS,2019,-0.4593,,10/01/2015,06/30/2017,-0.4593,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.4593,,No,
330100,N Y EYE AND EAR INFIRMARY,NY,2019,-0.0183,,10/01/2015,06/30/2017,-0.0183,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.0183,,No,
280127,LINCOLN SURGICAL HOSPITAL,NE,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,0.3354,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,0.3354,,01/01/2016,12/31/2017,0.0514,,No,
510013,REYNOLDS MEMORIAL HOSPITAL,WV,2019,-0.0087,,10/01/2015,06/30/2017,-0.0087,,-0.2484,,Not Available,5,-1.5202,,Not Available,5,Not Available,5,1.0234,,01/01/2016,12/31/2017,-0.2125,,No,
330211,CLAXTON-HEPBURN MEDICAL CENTER,NY,2019,-0.8176,,10/01/2015,06/30/2017,-0.8176,,0.4176,,0.8445,,0.4196,,Not Available,5,-1.4406,,1.8468,,01/01/2016,12/31/2017,0.2323,,No,
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,VA,2019,-0.5514,,10/01/2015,06/30/2017,-0.5514,,0.3441,,Not Available,5,2.1658,,-1.4966,,Not Available,5,0.363,,01/01/2016,12/31/2017,0.2097,,No,
110040,NORTHRIDGE MEDICAL CENTER,GA,2019,-0.1547,,10/01/2015,06/30/2017,-0.1547,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.6592,,No,
330088,EASTERN LONG ISLAND HOSPITAL,NY,2019,-0.3587,,10/01/2015,06/30/2017,-0.3587,,-1.1898,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.1898,,01/01/2016,12/31/2017,-1.0651,,No,
470011,BRATTLEBORO MEMORIAL HOSPITAL,VT,2019,0.5479,,10/01/2015,06/30/2017,0.5479,,0.7123,,Not Available,5,Not Available,5,1.1915,,Not Available,5,0.2332,,01/01/2016,12/31/2017,0.6877,,Yes,
380056,SANTIAM HOSPITAL,OR,2019,0.4925,,10/01/2015,06/30/2017,0.4925,,1.9186,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,1.9186,,01/01/2016,12/31/2017,1.7047,,Yes,
220065,BAYSTATE NOBLE HOSPITAL,MA,2019,-0.6094,,10/01/2015,06/30/2017,-0.6094,,0.6593,,Not Available,5,2.1658,,Not Available,5,Not Available,5,-0.8472,,01/01/2016,12/31/2017,0.469,,Yes,
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,MI,2019,-0.3646,,10/01/2015,06/30/2017,-0.3646,,-0.8829,,-1.4878,,-0.5207,,-1.4966,,Not Available,5,-0.0266,,01/01/2016,12/31/2017,-0.8052,,No,
370158,PURCELL MUNICIPAL HOSPITAL,OK,2019,-0.0437,,10/01/2015,06/30/2017,-0.0437,,1.9711,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.6689,,Yes,
370178,MEMORIAL HOSPITAL,OK,2019,-0.3508,,10/01/2015,06/30/2017,-0.3508,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.6886,,No,
010126,TROY REGIONAL MEDICAL CENTER,AL,2019,0.2134,,10/01/2015,06/30/2017,0.2134,,-1.428,,Not Available,5,-1.5202,,-1.4966,,Not Available,5,-1.2671,,01/01/2016,12/31/2017,-1.1818,,No,
250117,HIGHLAND COMMUNITY  HOSPITAL,MS,2019,0.0111,,10/01/2015,06/30/2017,0.0111,,-1.6472,,Not Available,5,-1.5202,,-1.4966,,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.3985,,No,
010036,ANDALUSIA HEALTH,AL,2019,-0.4885,,10/01/2015,06/30/2017,-0.4885,,-1.0854,,Not Available,5,-0.8416,,-1.4966,,-1.4406,,-0.5626,,01/01/2016,12/31/2017,-0.9958,,No,
360156,MEMORIAL HOSPITAL,OH,2019,0.219,,10/01/2015,06/30/2017,0.219,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.6032,,No,
030131,O.A.S.I.S. HOSPITAL,AZ,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,-1.5202,,Not Available,5,-1.5202,,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-1.5258,,No,
170109,MIAMI COUNTY MEDICAL CENTER,KS,2019,-0.023,,10/01/2015,06/30/2017,-0.023,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.6395,,No,
430084,PHS INDIAN HOSPITAL AT ROSEBUD,SD,2019,0.0551,,10/01/2015,06/30/2017,0.0551,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0551,,No,
450808,NORTHWEST HILLS SURGICAL HOSPITAL,TX,2019,-0.6456,,10/01/2015,06/30/2017,-0.6456,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.6456,,No,
450578,HEMPHILL COUNTY HOSPITAL,TX,2019,0.056,,10/01/2015,06/30/2017,0.056,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.056,,No,
060127,SCL HEALTH COMMUNITY HOSPITAL- NORTHGLENN,CO,2019,Not Available,5,10/01/2015,06/30/2017,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,Not Available,5,No,
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,TX,2019,-1.2806,,10/01/2015,06/30/2017,-1.2806,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-1.2806,,No,
110189,FANNIN REGIONAL HOSPITAL,GA,2019,-0.2506,,10/01/2015,06/30/2017,-0.2506,,-0.4185,,Not Available,5,2.1658,,-1.4966,,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-0.3933,,No,
190300,ST CHARLES SURGICAL HOSPITAL LLC,LA,2019,-0.0212,,10/01/2015,06/30/2017,-0.0212,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.0212,,No,
420066,LAKE CITY COMMUNITY HOSPITAL,SC,2019,0.1911,,10/01/2015,06/30/2017,0.1911,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.6074,,No,
370180,CHICKASAW NATION MEDICAL CENTER,OK,2019,-0.4178,,10/01/2015,06/30/2017,-0.4178,,-0.9719,,-1.4878,,-0.0584,,-0.4856,,Not Available,5,-1.8557,,01/01/2016,12/31/2017,-0.8887,,No,
670112,CUMBERLAND SURGICAL HOSPITAL,TX,2019,0.0862,,10/01/2015,06/30/2017,0.0862,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0862,,No,
330096,JONES MEMORIAL HOSPITAL,NY,2019,0.732,,10/01/2015,06/30/2017,0.732,,-1.2169,,Not Available,5,-1.5202,,Not Available,5,Not Available,5,-0.9135,,01/01/2016,12/31/2017,-0.9245,,No,
140161,SAINT JAMES HOSPITAL,IL,2019,-0.497,,10/01/2015,06/30/2017,-0.497,,2.0684,,Not Available,5,2.1658,,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.6836,,Yes,
340097,HUGH CHATHAM MEMORIAL HOSPITAL,NC,2019,-0.8995,,10/01/2015,06/30/2017,-0.8995,,-1.3679,,-1.4878,,-1.5202,,-0.5388,,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.2976,,No,
040019,FORREST CITY MEDICAL CENTER,AR,2019,-0.2048,,10/01/2015,06/30/2017,-0.2048,,-0.8869,,Not Available,5,Not Available,5,-0.3021,,Not Available,5,-1.4716,,01/01/2016,12/31/2017,-0.7846,,No,
180002,WHITESBURG ARH HOSPITAL,KY,2019,-0.4731,,10/01/2015,06/30/2017,-0.4731,,-0.804,,-1.4878,,-1.5202,,-0.2617,,Not Available,5,0.0536,,01/01/2016,12/31/2017,-0.7544,,No,
050586,CHINO VALLEY MEDICAL CENTER,CA,2019,-1.0902,,10/01/2015,06/30/2017,-1.0902,,-1.1306,,-1.4878,,-1.5202,,Not Available,5,-0.0512,,-1.4633,,01/01/2016,12/31/2017,-1.1246,,No,
390194,ST LUKE'S HOSPITAL-GNADEN HUETTEN CAMPUS,PA,2019,1.2947,,10/01/2015,06/30/2017,1.2947,,-0.3691,,Not Available,5,-0.662,,Not Available,5,Not Available,5,-0.0763,,01/01/2016,12/31/2017,-0.1196,,No,
170199,MINIMALLY INVASIVE SURGERY HOSPITAL,KS,2019,-0.1295,,10/01/2015,06/30/2017,-0.1295,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.1295,,No,
450747,PALESTINE REGIONAL MEDICAL CENTER,TX,2019,-0.2677,,10/01/2015,06/30/2017,-0.2677,,-0.928,,Not Available,5,-0.7213,,-0.5094,,-1.4406,,-1.0406,,01/01/2016,12/31/2017,-0.8289,,No,
110109,EMANUEL MEDICAL CENTER,GA,2019,-0.1208,,10/01/2015,06/30/2017,-0.1208,,-1.5075,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.5075,,01/01/2016,12/31/2017,-1.2995,,No,
360210,GRADY MEMORIAL HOSPITAL,OH,2019,-1.1573,,10/01/2015,06/30/2017,-1.1573,,0.205,,Not Available,5,0.1806,,0.4998,,Not Available,5,-0.0652,,01/01/2016,12/31/2017,0.0007,,No,
670117,TEXAS GENERAL HOSPITAL- VZRMC LP,TX,2019,Not Available,5,10/01/2015,06/30/2017,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,Not Available,5,No,
260070,PEMISCOT COUNTY MEMORIAL HOSPITAL,MO,2019,-0.2829,,10/01/2015,06/30/2017,-0.2829,,-1.2403,,Not Available,5,-1.5202,,Not Available,5,Not Available,5,-0.9604,,01/01/2016,12/31/2017,-1.0967,,No,
050546,PORTERVILLE DEVELOPMENTAL CENTER,CA,2019,0.051,,10/01/2015,06/30/2017,0.051,,2.1365,,Not Available,5,Not Available,5,2.1365,18,Not Available,5,Not Available,5,01/01/2016,12/31/2017,1.8237,,Yes,
190278,SPECIALISTS HOSPITAL SHREVEPORT,LA,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-1.5577,,No,
340087,MISSION HOSPITAL MCDOWELL,NC,2019,-0.0825,,10/01/2015,06/30/2017,-0.0825,,0.7925,,Not Available,5,2.1658,,2.1365,,Not Available,5,-1.9247,,01/01/2016,12/31/2017,0.6613,,Yes,
250017,TRACE REGIONAL HOSP AND SWING BED,MS,2019,0.0456,,10/01/2015,06/30/2017,0.0456,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0456,,No,
100313,SACRED HEART HOSPITAL ON THE GULF,FL,2019,0.4281,,10/01/2015,06/30/2017,0.4281,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.5718,,No,
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,NC,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,-0.2024,,Not Available,5,1.7768,,-1.3186,,Not Available,5,-1.0654,,01/01/2016,12/31/2017,-0.4057,,No,
390019,PALMERTON HOSPITAL,PA,2019,0.5153,,10/01/2015,06/30/2017,0.5153,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.5587,,No,
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,TX,2019,-1.083,,10/01/2015,06/30/2017,-1.083,,-1.4966,,Not Available,5,Not Available,5,-1.4966,,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-1.4346,,No,
130014,WEST VALLEY MEDICAL CENTER,ID,2019,-1.0561,,10/01/2015,06/30/2017,-1.0561,,-1.2055,,-1.4878,,-0.8887,,-0.6948,,Not Available,5,-1.7507,,01/01/2016,12/31/2017,-1.1831,,No,
210013,BON SECOURS HOSPITAL,MD,2019,1.0335,,10/01/2015,06/30/2017,1.0335,,1.2506,,2.2018,,2.1658,,0.8888,,1.9904,,-0.9936,,01/01/2016,12/31/2017,1.2181,,Not Available,a
100142,JACKSON HOSPITAL,FL,2019,0.7469,,10/01/2015,06/30/2017,0.7469,,-0.3486,,Not Available,5,-1.5202,,-1.4966,,Not Available,5,1.9711,,01/01/2016,12/31/2017,-0.1843,,No,
520071,FORT MEMORIAL HOSPITAL,WI,2019,-1.1334,,10/01/2015,06/30/2017,-1.1334,,0.2372,,Not Available,5,Not Available,5,-1.4966,,Not Available,5,1.9711,,01/01/2016,12/31/2017,0.0316,,No,
260227,BLACK RIVER COMMUNITY MEDICAL CENTER,MO,2019,-0.0045,,10/01/2015,06/30/2017,-0.0045,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.0045,,No,
170201,"BLUE VALLEY HOSPITAL, INC",KS,2019,-0.3413,,10/01/2015,06/30/2017,-0.3413,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.3413,,No,
050781,SONOMA WEST MEDICAL CENTER,CA,2019,-0.4732,,10/01/2015,06/30/2017,-0.4732,,2.1342,18,2.2018,18,2.1658,18,2.1365,18,2.196,18,1.9711,18,01/01/2016,12/31/2017,1.7431,,Yes,
500060,CASCADE VALLEY HOSPITAL,WA,2019,-0.4766,,10/01/2015,06/30/2017,-0.4766,,-0.0004,,Not Available,5,Not Available,5,-1.4966,,Not Available,5,1.4959,,01/01/2016,12/31/2017,-0.0718,,No,
060016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,CO,2019,-0.5042,,10/01/2015,06/30/2017,-0.5042,,-0.5531,,Not Available,5,-1.5202,,-0.737,,Not Available,5,0.5979,,01/01/2016,12/31/2017,-0.5458,,No,
360087,LUTHERAN HOSPITAL,OH,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,0.3116,,0.1908,,-0.8678,,Not Available,5,2.196,,-0.2725,,01/01/2016,12/31/2017,0.0312,,No,
050110,LOMPOC VALLEY MEDICAL CENTER,CA,2019,0.6318,,10/01/2015,06/30/2017,0.6318,,-0.2746,,Not Available,5,0.9482,,-1.4966,,Not Available,5,-0.2752,,01/01/2016,12/31/2017,-0.1386,,No,
170133,SAINT LUKE'S CUSHING HOSPITAL,KS,2019,0.2644,,10/01/2015,06/30/2017,0.2644,,0.6835,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,0.6835,,01/01/2016,12/31/2017,0.6207,,Yes,
260209,FULTON MEDICAL CENTER LLC,MO,2019,0.062,,10/01/2015,06/30/2017,0.062,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.062,,No,
190151,RICHARDSON MEDICAL CENTER,LA,2019,-0.2723,,10/01/2015,06/30/2017,-0.2723,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.2723,,No,
150182,FRANCISCAN HEALTH CARMEL,IN,2019,-0.775,,10/01/2015,06/30/2017,-0.775,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.775,,No,
390324,PHYSICIAN'S CARE SURGICAL HOSPITAL,PA,2019,-0.8539,,10/01/2015,06/30/2017,-0.8539,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.8539,,No,
440235,BIG SOUTH FORK MEDICAL CENTER,TN,2019,Not Available,5,10/01/2015,06/30/2017,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,Not Available,5,No,
050054,SAN GORGONIO MEMORIAL HOSPITAL,CA,2019,-0.1278,,10/01/2015,06/30/2017,-0.1278,,0.7093,,0.6691,,-1.0946,,Not Available,5,1.2915,,1.9711,,01/01/2016,12/31/2017,0.5837,,Yes,
